212,20,-157
202,16,-168
205,13,-172
208,17,-174
205,29,-157
209,54,-141
209,87,-109
186,112,-93
179,119,-61
166,127,-42
164,125,-50
170,131,-66
186,119,-83
188,104,-121
191,84,-149
181,59,-180
184,50,-196
176,30,-205
172,36,-206
181,23,-202
191,29,-194
190,42,-180
203,53,-167
201,69,-149
197,87,-126
196,93,-122
191,93,-144
182,93,-167
170,81,-181
150,68,-207
122,59,-222
116,50,-236
109,34,-238
97,34,-245
103,28,-239
116,20,-238
141,18,-232
146,15,-226
166,14,-215
170,15,-201
182,17,-199
178,26,-200
170,20,-211
141,21,-227
111,24,-231
94,30,-244
74,31,-250
57,36,-255
42,37,-244
31,29,-245
30,28,-249
31,27,-248
44,23,-252
62,13,-258
76,-4,-245
95,-18,-243
105,-27,-239
110,-31,-237
109,-32,-238
90,-32,-245
72,-27,-242
44,-10,-256
10,1,-245
-17,9,-239
-26,35,-234
-38,42,-224
-52,44,-212
-56,41,-218
-60,41,-213
-60,34,-206
-59,21,-210
-58,10,-221
-49,1,-228
-40,-10,-222
-35,-25,-231
-24,-50,-227
-11,-70,-231
7,-83,-224
11,-93,-215
18,-100,-217
25,-93,-220
38,-82,-231
55,-77,-236
72,-57,-237
92,-32,-243
103,-17,-244
114,10,-243
102,36,-240
94,59,-237
79,75,-234
61,87,-229
32,94,-227
2,97,-229
-17,94,-212
-42,74,-208
-59,59,-212
-64,37,-210
-72,20,-208
-72,3,-208
-66,-15,-212
-55,-29,-224
-40,-45,-222
-11,-68,-223
11,-86,-232
49,-98,-227
83,-89,-223
109,-87,-216
134,-76,-212
168,-58,-199
189,-35,-179
203,-9,-164
215,17,-154
206,35,-143
206,49,-141
196,67,-142
194,81,-152
184,88,-157
166,97,-160
145,106,-180
121,126,-181
91,127,-195
72,123,-190
39,130,-195
5,114,-196
-28,105,-194
-52,87,-192
-73,61,-183
-83,37,-188
-86,20,-189
-85,2,-188
-79,-18,-194
-82,-35,-194
-63,-54,-204
-45,-60,-215
-19,-60,-220
5,-61,-231
30,-69,-232
55,-66,-236
92,-58,-231
124,-45,-227
143,-22,-224
154,5,-216
168,27,-208
168,46,-191
166,66,-192
157,78,-188
155,89,-183
142,98,-186
126,108,-188
103,120,-190
85,119,-194
57,114,-201
30,113,-202
0,106,-205
-26,87,-207
-46,79,-204
-63,57,-204
-73,35,-200
-83,21,-197
-85,7,-197
-83,-5,-205
-69,-22,-202
-62,-43,-207
-48,-53,-212
-29,-60,-215
-17,-74,-217
8,-85,-218
29,-87,-233
56,-95,-222
87,-90,-220
124,-79,-215
144,-63,-206
170,-42,-199
182,-21,-189
197,9,-175
199,37,-170
197,56,-163
194,69,-157
183,80,-168
172,91,-181
155,104,-173
137,105,-184
108,115,-190
84,120,-202
57,119,-204
36,112,-204
7,115,-210
-17,94,-205
-45,75,-210
-59,54,-200
-76,35,-200
-85,23,-202
-79,3,-206
-77,-11,-204
-69,-31,-200
-63,-47,-208
-44,-58,-218
-18,-68,-223
9,-72,-229
38,-73,-233
69,-68,-238
96,-64,-234
123,-35,-233
137,-21,-228
149,15,-228
150,30,-222
134,54,-220
126,63,-212
122,87,-217
111,93,-204
70,94,-220
48,88,-221
16,80,-232
-3,66,-229
-28,39,-228
-44,17,-233
-48,4,-232
-56,-11,-221
-48,-34,-222
-35,-49,-223
-31,-67,-217
-11,-82,-218
4,-90,-229
23,-95,-224
39,-90,-227
57,-87,-218
69,-85,-226
94,-72,-234
108,-55,-234
118,-35,-238
124,-17,-234
123,3,-240
115,16,-232
108,35,-229
97,50,-238
90,62,-238
71,76,-233
64,84,-233
47,87,-232
23,92,-222
8,93,-223
-20,74,-221
-28,67,-211
-45,56,-220
-57,42,-210
-63,24,-216
-59,14,-217
-56,-2,-228
-43,-17,-224
-28,-37,-233
-9,-37,-243
10,-47,-238
42,-62,-242
64,-68,-248
91,-67,-237
111,-66,-233
123,-58,-218
137,-68,-211
154,-66,-208
168,-63,-196
189,-42,-186
196,-40,-169
204,-38,-173
209,-36,-153
212,-35,-147
224,-35,-140
226,-30,-125
230,-29,-106
239,-27,-92
232,-10,-72
230,-15,-55
230,-8,-47
224,5,-34
222,10,-26
219,5,-9
212,5,-2
210,8,6
197,21,22
191,24,28
185,33,31
175,41,38
171,37,46
164,47,51
155,44,51
145,61,51
121,86,55
110,94,56
87,104,59
74,112,55
63,108,56
50,110,52
